brand,detail,detail_desc,goods_desc,goods_id,goods_title,pl_id,scj_price,title,url,weight,zp_price
清风,武夷岩茶,"规格：8g*5泡*4小盒,产地：碧石岩,食品生产许可证：SC11435078202940,采摘季节：春季,储藏方法：密封、避光、防潮、防晒、防异味,保质期：5年,等级：特级,包装规格：长27cm*宽16cm*高7.3cm",碧石岩山场 桂皮香明显,8684536,【制茶状元黄勇亲制】清风两袖 武夷岩茶 乌龙茶 肉桂 中火 特级 160g,2926,1800.00元,乌龙茶,https://www.zuipin.cn/goods?id=8684536,160克,1800.00元
岩语,武夷岩茶,"规格：8g*6小罐,产地：武夷山,食品生产许可证：SC11435078202923,采摘季节：春季,储藏方法：常温、干燥、避光、密封、无异味,保质期：在36个月内饮用醉佳,等级：特级,包装规格：长17.7cm*宽24.1cm*高8.3cm",年产量300斤，厂家已断货,8684594,正山堂·岩语 武夷岩茶  乌龙茶 隐于世·慧苑肉桂 特级 碳焙 48g,2955,1380.00元,乌龙茶,https://www.zuipin.cn/goods?id=8684594,48克,1380.00元
醉品朴茶,正山小种,"规格：60g/盒,产地：武夷山,食品生产许可证：QS350714010061,储藏方法：防潮湿、防异味、避光直射,保质期：24个月,等级：特级",提升幸福感的甜蜜滋味 办公休闲茶饮,8684893,醉品朴茶 2018年正山小种 红茶 特级 60g 单盒,3064,80.00元,红茶,https://www.zuipin.cn/goods?id=8684893,60克,59.90元
醉品朴茶,正山小种,"规格：100g/罐,产地：福建南平,食品生产许可证：SC11435072400356,采摘季节：春季,储藏方法：防潮湿、防异味、避光直射,保质期：24个月,等级：特级",2018年头采茶，鲜爽度高，蜜香浓,8700729,醉品朴茶  2018年正山小种 口碑好茶 皇冠100g,11129,168.00元,红茶,https://www.zuipin.cn/goods?id=8700729,100克,85.00元
醉品朴茶,正山小种,"规格：5g*25泡纸盒长26*宽9.9*高6,产地：福建省武夷山,储藏方法：干燥阴凉,保质期：3年,等级：特级",老客户口碑款,ZRXZ1390-125,醉品朴茶·本朴 2018年 正山小种 经典口粮茶 特级 XZ1390-125g,707,376.00元,红茶,https://www.zuipin.cn/goods?id=ZRXZ1390-125,125克,146.00元
醉品朴茶,正山小种,"规格：120g*2罐礼盒长36*宽19*高1,产地：武夷山,食品生产许可证：QS350714011631,储藏方法：阴凉干燥无异味,保质期：36个月,等级：一级",无农残、无香精 送父母为健康保驾护航,ZRXZL1600-240,醉品朴茶 镇店之宝 2018年正山小种野茶 清露礼盒XZL1600-240g,3083,880.00元,红茶,https://www.zuipin.cn/goods?id=ZRXZL1600-240,240克,399.00元
醉品朴茶,正山小种,"规格：100g/罐罐子宽8.5*高16.5c,产地：武夷山,食品生产许可证：QS350714011631,储藏方法：阴凉干燥无异味,保质期：3年","如沙泉石井之水甘甜,3天售出500罐，热卖款国民茶",ZRXZ0800-100,醉品朴茶 正山小种 一级 岩甘清 XZ0800-100g 单罐,2962,168.00元,红茶,https://www.zuipin.cn/goods?id=ZRXZ0800-100,100克,82.00元
曦瓜,正山小种,"规格：250g*2罐,产地：武夷山桐木关,食品生产许可证：SC11435078200423,采摘季节：春季,储藏方法：密封、避光、防潮、防异味,保质期：5年,等级：一级",头春鲜叶制作 桂圆香,8684581,曦瓜 2018年正山小种   源味250g*2罐 一级 红茶,2942,198.00元,红茶,https://www.zuipin.cn/goods?id=8684581,500克,198.00元
祥源,祁门红茶,"规格：4g*60泡,产地：安徽黄山,食品生产许可证：SC11434102405068,采摘季节：春季,储藏方法：于阴凉干燥、不受阳关直射处,保质期：36个月,等级：特级,包装规格：长32.3cm*宽10.3cm*高9.2cm",17道精制 经典祁门香,8702170,祥源 祁门红茶 金色庄园 丹华 2018年春茶 240g 特级 礼盒,12064,1080.00元,红茶,https://www.zuipin.cn/goods?id=8702170,240克,1080.00元
祥源,祁门红茶,"规格：90g/盒,产地：安徽黄山市,食品生产许可证：SC11434102405068,采摘季节：春季,储藏方法：于清洁、干燥、阴凉、无异味处,保质期：36个月,等级：特级",特级品质，创新工艺,8700937,祥源 祁红毛峰 核心产区精品茶 2018年新茶 红茶 特级 90g 单盒,9445,188.00元,红茶,https://www.zuipin.cn/goods?id=8700937,90克,188.00元
祥源,祁门红茶,"规格：110g/罐,产地：安徽黄山,食品生产许可证：SC11434102405068,采摘季节：春季,储藏方法：于阴凉干燥、不受阳光直射处,保质期：36个月,等级：一级,包装规格：长10.7cm*宽8.5cm*高10.3cm",来自原产地，非遗技艺的口感,8702173,祥源 祁门红茶 创新工艺 两全祁美 2018年春茶 一级 110g 单罐,11543,138.00元,红茶,https://www.zuipin.cn/goods?id=8702173,110克,138.00元
祥源,祁门红茶,"规格：110g/罐,产地：安徽黄山,食品生产许可证：SC11434102405068,采摘季节：春季,储藏方法：于阴凉干燥、不受阳关直射处,保质期：36个月,等级：特级,包装规格：长10.7cm*宽8.5cm*高10.3cm",经典祁门香与新派祁门香的结合,8702172,祥源 祁门红茶 创新工艺 两全祁美 2018年春茶 特级 110g 红色单罐,11542,228.00元,红茶,https://www.zuipin.cn/goods?id=8702172,110克,228.00元
醉品朴茶,云南滇红,"规格：75/罐,产地：云南西双版纳,食品生产许可证：SC11435072400356,采摘季节：秋季,储藏方法：防潮湿、防异味、避光直射,保质期：36个月,等级：二级,包装规格：直径8.5*高16.5cm",以云南思茅的云南大叶种为原料，原料来自于滇红的核心产区,6931246226000,醉品朴茶 云南思茅核心产区滇红大金芽 75g,12772,180.00元,红茶,https://www.zuipin.cn/goods?id=6931246226000,75克,90.00元
醉品朴茶,云南滇红,"规格：100g/罐,产地：云南省普洱市,食品生产许可证：SC11453082716393,采摘季节：春季,储藏方法：防潮湿、防异味、避光直射,保质期：24个月,等级：特级,包装规格：直径8.5cm*高16.2cm",来自于滇红的核心产区 甘甜爽口,8703314,醉品朴茶 2018年云南滇红 高颜值女神茶 自饮系列 金针 特级 100g,11734,235.00元,红茶,https://www.zuipin.cn/goods?id=8703314,100克,138.00元
八桂凌云,凌云白毫红茶,"规格：5g*18泡*2小盒,产地：广西百色市凌云县,食品生产许可证：SC11445102700492,储藏方法：于干燥通风无异味处保存,保质期：36个月,等级：特级,包装规格：长17.8cm*宽7.5cm*高30cm",家庭聚会 招待茶,8699595,八桂凌云 白毫红茶 金毫 150g  特级,3292,225.00元,红茶,https://www.zuipin.cn/goods?id=8699595,150克,225.00元
八桂凌云,凌云白毫红茶,"规格：5g*21泡,产地：广西百色凌云县,食品生产许可证：SC11445102700492,储藏方法：于干燥通风无异味处保存,保质期：36个月,等级：一级,包装规格：长25.5cm*宽11.5cm*高7cm",东盟博览会 指定用茶,8699750,【有机茶】八桂凌云 白毫红茶 缘韵红茶（东盟版） 105g  一级,3339,268.00元,红茶,https://www.zuipin.cn/goods?id=8699750,105克,268.00元
艾购,锡兰红茶,"规格：内装5g*18泡*小盒,产地：斯里兰卡,食品生产许可证：SC11435052401501,储藏方法：密封、干燥、防辐射异味,保质期：3年,包装规格：长15cm*宽9.4cm*高9.2cm",滋味醇厚、回味甘甜,6931246236002,艾购锡兰红茶 乌瓦高山茶 90g 绿盒,12574,118.00元,红茶,https://www.zuipin.cn/goods?id=6931246236002,9克,118.00元
艾购,锡兰红茶,"产地：斯里兰卡努瓦勒埃利耶产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年,包装规格：8*8*10cm",1800米高海拔茶区 花香型,8683436-1,艾购 锡兰红茶  橙黄白毫 The finest ceylon black tea 75g 绿小方罐,10858,75.00元,红茶,https://www.zuipin.cn/goods?id=8683436-1,75克,68.00元
艾购,锡兰红茶,"规格：包装9cm*11cm,产地：斯里兰卡卢哈娜产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年",库存告急，卖完售罄,8683431,艾购 锡兰红茶  碎橙黄白毫1 Planters taste 100g 黄圆罐,2737,186.00元,红茶,https://www.zuipin.cn/goods?id=8683431,100克,169.00元
艾购,锡兰红茶,"规格：包装袋高19*宽11cm,产地：斯里兰卡努瓦勒埃利耶产区,食品生产许可证：SC11435020500287,储藏方法：密封、干燥、防辐射异味,保质期：三年",便捷随手泡办公茶 唤醒味觉 元气一整天,8684889,艾购 锡兰红茶  袋泡茶 PEKOE 75g,3057,75.00元,红茶,https://www.zuipin.cn/goods?id=8684889,75克,None元
艾购,锡兰红茶,"产地：斯里兰卡努瓦勒埃利耶产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年,包装规格：长8cm*宽8cm*高10cm",1800高海拔茶区 选用A级原料 品质更上乘,8683437-1,艾购 锡兰红茶  橙黄白毫A Ceylon tea 75g 紫红小方罐,3262,75.00元,红茶,https://www.zuipin.cn/goods?id=8683437-1,75克,68.00元
艾购,锡兰红茶,"规格：包装7.5*7.5*15cm,产地：斯里兰卡康提产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年",库存告急，卖完售罄,8683434,艾购 锡兰红茶  橙黄白毫1 Premium 125g 红方罐,2741,140.00元,红茶,https://www.zuipin.cn/goods?id=8683434,125克,129.00元
艾购,锡兰红茶,"规格：包装7.5*7.5*15cm,产地：斯里兰卡康提产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年",库存告急，卖完售罄,8683433,艾购 锡兰红茶  橙黄白毫1 Supreme 100g 蓝方罐,2739,140.00元,红茶,https://www.zuipin.cn/goods?id=8683433,100克,129.00元
艾购,锡兰红茶,"规格：罐子宽10.2*高16.6cm,产地：斯里兰卡努瓦勒埃利耶产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年",清爽花香 浓厚甘醇,8684660,艾购 锡兰红茶 锡红2号 特级 200g 橙色大圆罐,2989,188.00元,红茶,https://www.zuipin.cn/goods?id=8684660,200克,188.00元
艾购,锡兰红茶,"产地：斯里兰卡卢哈娜产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年,包装规格：包装9cm*11cm",600米低地茶 传统工艺制作 带有麦芽香,8683432-1,艾购 锡兰红茶  TA 白毫 Planters pride 100g 橘圆罐,10861,186.00元,红茶,https://www.zuipin.cn/goods?id=8683432-1,100克,169.00元
艾购,锡兰红茶,"规格：罐子宽10.2*高16.6cm,产地：斯里兰卡努瓦勒埃利耶产区,食品生产许可证：SC11435052401501,储藏方法：阴凉干燥处，防辐射异味，开封后需密封保存,保质期：三年",独特麦芽香 果味多变,8684661,艾购 锡兰红茶 锡红1号 200g 黄色大圆罐,2988,220.00元,红茶,https://www.zuipin.cn/goods?id=8684661,200克,220.00元
豫信,其他红茶,"净含量在：251-500克,产地：河南省信阳市,食品生产许可证：SC11441150200505,采摘季节：春季,储藏方法：密封、干燥、防潮、防异味、常温贮存,保质期：24个月,等级：二级,包装规格：长38cm*宽27cm*高8.8cm",喜庆礼茶，节日送礼,6931246244010,豫信 信阳红茶 2018年春茶 二级 豫信信阳红茶·国粹 400g 礼盒,12299,600.00元,红茶,https://www.zuipin.cn/goods?id=6931246244010,400克,600.00元
文新,其他红茶,"净含量在：101-250克,产地：河南信阳,食品生产许可证：SC11441150200513,采摘季节：春季,储藏方法：密封后存放于干燥无异味处,保质期：24个月,等级：特级,包装规格：37cm*18.1cm*9.2cm",精品信阳红茶礼盒,8699815,文新 信阳红茶 2018明前茶 红茶 特级 礼盒茶 150g,3379,360.00元,红茶,https://www.zuipin.cn/goods?id=8699815,150克,360.00元
凰冠,其他红茶,"规格：160g/罐,净含量在：101-250克,产地：云南普洱,食品生产许可证：SC11453082716393,采摘季节：春季,储藏方法：通风、干燥、避免阳光直射、无异味的环境,保质期：3年,等级：一级,包装规格：长22.2cm*宽22.2cm*高22.2cm",大礼不言、内有乾坤,6931246238002,凰冠 2018年云南红茶 四国认证有机茶  尊·信系列有机红茶 160g 礼盒,12332,1200.00元,红茶,https://www.zuipin.cn/goods?id=6931246238002,160克,1200.00元
凰冠,其他红茶,"规格：90g*2袋,净含量在：101-250克,产地：云南普洱,食品生产许可证：SC11453082716393,采摘季节：春季,储藏方法：通风、干燥、避免阳光直射、无异味的环境,保质期：3年,等级：三级,包装规格：长16.8cm*宽16.8cm*高10.5cm",专业品鉴体验感，讲究但不随意,6931246238000,凰冠 2018年云南红茶 四国认证有机茶  印·信有机红茶 180g 礼盒,12328,288.00元,红茶,https://www.zuipin.cn/goods?id=6931246238000,180克,288.00元
香云山,其他红茶,"规格：6g*10泡,净含量在：50-100克,产地：广东潮州,食品生产许可证：SC11444050701354,采摘季节：春季,储藏方法：防潮湿，防异味，避光,保质期：36个月,等级：一级,包装规格：长35cm*宽10.5cm*高6cm",红茶工艺制成，特别为女性所喜爱,8703688,香云山 1912·单丛红茶 2018年春茶 传统碳焙 一级 60g,11996,268.00元,红茶,https://www.zuipin.cn/goods?id=8703688,60克,268.00元
妈妈炒,其他红茶,"规格：约30个,净含量在：251-500克,产地：江西赣州,食品生产许可证：SC11436072600030,采摘季节：夏季,储藏方法：通风、阴凉、干燥、无异味的环境,保质期：24个月,等级：一级,包装规格：长32.5cm*宽14cm*高15.6cm",茶果自然香气袭人，惊艳四座，滋味浓郁,69312462120001,妈妈炒 其他红茶 2018年夏季 柠檬红茶 500g 礼盒,12355,398.00元,红茶,https://www.zuipin.cn/goods?id=69312462120001,500克,398.00元
柑柑好,其他红茶,"规格：约11.5g*22颗,净含量在：101-250克,产地：广东新会,食品生产许可证：SC11444070500858,采摘季节：夏季,储藏方法：在通风、干燥、清洁、无异味的环境下储存,保质期：三年,等级：一级,包装规格：直径15*高22cm",青柑果香浓郁，口感温润,6931246238003,【新柑上市】柑柑好 新柑红茶 6年树柑+滇红 250g 大罐装,12602,360.00元,红茶,https://www.zuipin.cn/goods?id=6931246238003,250克,360.00元
妈妈炒,其他红茶,"规格：约15个,净含量在：101-250克,产地：江西赣州,食品生产许可证：SC11436072600030,采摘季节：夏季,储藏方法：通风、阴凉、干燥、无异味的环境,保质期：24个月,等级：一级,包装规格：直径10.8cm*高14.5cm",茶果自然香气袭人，惊艳四座，滋味浓郁,69312462120000,妈妈炒 其他红茶 2018年夏季 柠檬红茶 250g 单罐,12353,188.00元,红茶,https://www.zuipin.cn/goods?id=69312462120000,250克,188.00元
文新,其他红茶,"净含量在：50-100克,产地：河南信阳,食品生产许可证：SC11441150200513,采摘季节：春季,储藏方法：密封后存放于干燥无异味处,保质期：18个月,等级：特级,包装规格：8.8cm*9.9cm",黄金茶种 绵醇浓香,8699814,文新 信阳红茶 2018明前茶 红茶 一级 明前嫩芽铁罐装 75g,3377,100.00元,红茶,https://www.zuipin.cn/goods?id=8699814,75克,100.00元
顶峰,龙井,"产地：浙江,食品生产许可证：SC11433010603038,采摘季节：明前,储藏方法：""干燥、防潮、防晒、防异味（建议冷藏）"",保质期：12个月,等级：特级",招待、自饮茶,8699873,顶峰 2018年明前茶 250g 开化龙顶牛皮纸包,8076,330.00元,绿茶,https://www.zuipin.cn/goods?id=8699873,250克,330.00元
